,allInPings,assistMePings,assists,baitPings,baronKills,bountyLevel,champExperience,champLevel,commandPings,consumablesPurchased,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,dangerPings,deaths,detectorWardsPlaced,doubleKills,dragonKills,enemyMissingPings,enemyVisionPings,getBackPings,goldEarned,goldSpent,holdPings,inhibitorKills,inhibitorTakedowns,inhibitorsLost,itemsPurchased,killingSprees,kills,largestCriticalStrike,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,needVisionPings,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,onMyWayPings,pentaKills,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,pushPings,quadraKills,sightWardsBoughtInGame,summonerLevel,timeCCingOthers,timePlayed,totalAllyJungleMinionsKilled,totalDamageDealt,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalEnemyJungleMinionsKilled,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,totalUnitsHealed,tripleKills,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionClearedPings,visionScore,visionWardsBoughtInGame,wardsKilled,wardsPlaced,firstBloodKill,firstTowerKill,win
3766,0.0,-1.0,-5.0,1.0,0.0,-14.0,-15613.0,-1.799999999999999,-18.0,10.0,-14550.0,-42636.0,-14550.0,-9308.0,0.0,10.0,3.0,-3.0,-2.0,14.0,12.0,2.0,-8167.0,1165.0,-3.0,-2.0,-3.0,10.0,4.0,0.0,-10.0,2258.0,-3.0,0.0,-91.59999999999997,57832.0,37592.0,-39601.0,0.0,-55.0,-1.0,5.0,-2.0,0.0,13.0,0.0,-295421.0,-27734.0,19466.0,0.0,0.0,0.0,-194.39999999999998,74.0,0.0,0.0,-181310.0,5290.0,903.0,-15566.0,0.0,-14746.0,403.0,-66.0,419.0,335.0,2.0,-1.0,56279.0,-4569.0,4570.0,-7.0,-14.0,30.0,0.0,0.0,-1.0,3.0,-1.0,-1.0,False,False,False
3767,5.0,-36.0,-38.0,-1.0,-1.0,-14.0,-18413.0,-0.3999999999999986,-25.0,6.0,4219.0,-76294.0,4219.0,30403.0,0.0,11.0,-4.0,-7.0,-3.0,6.0,1.0,4.0,-7823.0,-1445.0,0.0,-1.0,-3.0,-5.0,19.0,-1.0,-11.0,1997.0,-7.0,-1.0,138.0,-106739.0,-45095.0,45256.0,0.0,27.0,-1.0,5.0,-1.0,0.0,-8.0,0.0,99256.0,-5396.0,3532.0,1.0,0.0,0.0,39.0,312.0,0.0,0.0,-75090.0,-76897.0,-9263.0,74704.0,0.0,-16013.0,-13562.0,-12.0,1826.0,443.0,-1.0,-2.0,-67604.0,-26405.0,25916.0,3.0,0.0,-10.0,0.0,0.0,-48.0,-5.0,2.0,-27.0,True,True,True
3768,-4.0,-16.0,-2.0,0.0,2.0,4.0,5409.0,0.40000000000000213,52.0,8.0,-11186.0,-21562.0,-11186.0,-13710.0,0.0,2.0,-5.0,-4.0,1.0,17.0,-4.0,-12.0,1021.0,-1995.0,1.0,-2.0,-3.0,10.0,19.0,3.0,-2.0,366.0,-12.0,0.0,26.200000000000045,-155354.0,-9753.0,10424.0,0.0,14.0,-1.0,5.0,-1.0,1.0,4.0,0.0,116069.0,2887.0,20.0,3.0,0.0,0.0,22.600000000000023,21.0,0.0,25.0,-57579.0,6395.0,10274.0,-4933.0,-17.0,-12510.0,2942.0,-18.0,101.0,103.0,0.0,0.0,-18293.0,13259.0,-15377.0,-5.0,-10.0,25.0,0.0,0.0,8.0,-3.0,-6.0,7.0,False,False,True
3769,0.0,0.0,17.0,0.0,1.0,9.0,13381.0,1.3999999999999986,0.0,13.0,14319.0,53767.0,14319.0,-14047.0,0.0,-20.0,12.0,4.0,2.0,0.0,0.0,0.0,15559.0,11307.0,0.0,1.0,3.0,-5.0,27.0,8.0,20.0,-321.0,9.0,1.0,36.19999999999999,118656.0,18523.0,-17137.0,0.0,85.0,1.0,-5.0,3.0,0.0,0.0,0.0,33789.0,16332.0,-9751.0,0.0,0.0,0.0,-54.0,53.0,0.0,0.0,150561.0,34932.0,935.0,-26961.0,0.0,-1685.0,-150.0,-17.0,878.0,-425.0,0.0,0.0,-1888.0,76.0,-78.0,7.0,16.0,-40.0,0.0,0.0,45.0,14.0,-4.0,43.0,True,False,False
3770,5.0,23.0,28.0,1.0,-1.0,5.0,5194.0,0.6000000000000014,42.0,-1.0,10757.0,33504.0,10757.0,-35028.0,0.0,-9.0,4.0,2.0,4.0,-34.0,-1.0,-29.0,5498.0,2325.0,3.0,2.0,4.0,-10.0,5.0,7.0,9.0,426.0,0.0,0.0,110.80000000000007,92093.0,45866.0,-45226.0,-10.0,97.0,1.0,-5.0,3.0,1.0,63.0,0.0,27486.0,-5791.0,11028.0,4.0,0.0,0.0,-105.6,66.0,0.0,20.0,175640.0,46070.0,1204.0,-38191.0,41.0,20727.0,5977.0,-99.0,520.0,-276.0,7.0,-2.0,56061.0,5995.0,-3992.0,5.0,12.0,-25.0,0.0,0.0,7.0,4.0,-3.0,25.0,False,False,False
3771,0.0,0.0,-4.0,0.0,-1.0,-5.0,-8758.0,-0.6000000000000014,0.0,-5.0,-10973.0,-71663.0,-10973.0,-41620.0,0.0,7.0,-2.0,0.0,-3.0,0.0,0.0,0.0,-4884.0,-1673.0,0.0,-5.0,-11.0,25.0,-11.0,-4.0,-7.0,-294.0,-9.0,-1.0,51.200000000000045,136584.0,6069.0,-6232.0,0.0,-28.0,-1.0,5.0,-1.0,0.0,0.0,0.0,-243537.0,-18208.0,38219.0,0.0,0.0,0.0,80.20000000000002,3.0,0.0,0.0,-104310.0,-20270.0,-6790.0,40121.0,0.0,61883.0,-6434.0,-28.0,326.0,305.0,-7.0,0.0,2641.0,-8133.0,8134.0,-6.0,-9.0,35.0,0.0,0.0,-38.0,-3.0,1.0,6.0,True,True,True
3772,0.0,-7.0,-26.0,0.0,0.0,-4.0,-11666.0,-1.200000000000001,12.0,7.0,-17957.0,-27318.0,-17957.0,-23981.0,0.0,22.0,6.0,-4.0,0.0,-1.0,-5.0,-5.0,-12864.0,-2110.0,-1.0,-2.0,-4.0,10.0,-15.0,-4.0,-22.0,16.0,-22.0,0.0,-208.4000000000001,-56026.0,-26981.0,24581.0,0.0,-95.0,-1.0,5.0,-3.0,0.0,-14.0,0.0,-65843.0,-2222.0,-12212.0,-2.0,0.0,0.0,-113.39999999999998,35.0,0.0,0.0,-132637.0,-33409.0,-3468.0,13575.0,0.0,-4516.0,-7174.0,11.0,-198.0,866.0,-1.0,0.0,-10769.0,-4204.0,1204.0,-9.0,-18.0,45.0,0.0,-1.0,-12.0,8.0,-1.0,2.0,False,False,False
3773,6.0,4.0,13.0,0.0,0.0,10.0,10623.0,1.4000000000000004,33.0,4.0,8877.0,26720.0,8877.0,-25159.0,0.0,-11.0,1.0,1.0,1.0,-10.0,7.0,-103.0,10812.0,9810.0,-3.0,2.0,4.0,-10.0,7.0,6.0,11.0,1481.0,7.0,2.0,-11.399999999999977,-16496.0,-6064.0,6390.0,0.0,51.0,0.0,0.0,0.0,0.0,-5.0,0.0,157288.0,31830.0,-28014.0,-5.0,0.0,0.0,-91.8,-68.0,0.0,0.0,164183.0,28360.0,224.0,-24218.0,0.0,5457.0,2457.0,95.0,-379.0,-350.0,7.0,0.0,23388.0,2593.0,-2591.0,5.0,7.0,-30.0,0.0,0.0,28.0,1.0,6.0,-9.0,True,True,True
3774,3.0,-2.0,-38.0,0.0,0.0,-13.0,-9116.0,-1.1999999999999993,-7.0,-11.0,-13058.0,3521.0,-13058.0,31793.0,0.0,20.0,0.0,-3.0,4.0,18.0,-11.0,9.0,-11225.0,-7698.0,0.0,-2.0,-2.0,10.0,5.0,-4.0,-20.0,-378.0,-17.0,-2.0,-303.8,-141000.0,-22849.0,24193.0,0.0,28.0,-1.0,5.0,-2.0,2.0,21.0,0.0,-32448.0,-23048.0,21103.0,-1.0,0.0,0.0,-160.4,-66.0,0.0,18.0,-166845.0,-47279.0,-2445.0,44984.0,-18.0,-21217.0,-2644.0,0.0,-897.0,607.0,-2.0,0.0,6603.0,-1384.0,-312.0,-6.0,-8.0,30.0,0.0,0.0,-18.0,-1.0,2.0,-11.0,True,False,False
3775,0.0,3.0,50.0,1.0,1.0,11.0,10797.0,1.4000000000000021,53.0,-1.0,7313.0,4452.0,7313.0,-16315.0,0.0,-18.0,4.0,6.0,-1.0,-59.0,1.0,-11.0,9266.0,4525.0,7.0,3.0,8.0,-15.0,-4.0,5.0,19.0,782.0,9.0,6.0,40.599999999999966,239468.0,32698.0,-32169.0,0.0,-43.0,1.0,-5.0,3.0,-1.0,10.0,0.0,-265466.0,-6193.0,6677.0,1.0,0.0,0.0,-48.0,15.0,0.0,0.0,-53399.0,30291.0,749.0,-30668.0,0.0,-4493.0,-1083.0,28.0,607.0,-718.0,-4.0,3.0,-27396.0,3786.0,-5177.0,4.0,11.0,-25.0,0.0,0.0,21.0,5.0,0.0,9.0,False,True,True
3776,-1.0,-30.0,-22.0,-1.0,-1.0,-7.0,-10105.0,-1.4000000000000004,-5.0,8.0,-20652.0,-91086.0,-20652.0,-26972.0,0.0,13.0,-2.0,2.0,-1.0,28.0,-4.0,9.0,-8003.0,-3600.0,-3.0,-3.0,-8.0,15.0,17.0,0.0,-13.0,-54.0,-9.0,-1.0,-328.19999999999993,-205270.0,-33499.0,31976.0,0.0,-81.0,-1.0,5.0,-3.0,0.0,-49.0,0.0,56898.0,21273.0,-29247.0,-2.0,0.0,0.0,57.400000000000034,-213.0,0.0,-29.0,-139758.0,4017.0,1917.0,-13136.0,-27.0,-20863.0,1751.0,17.0,-423.0,196.0,6.0,0.0,8618.0,16245.0,-15866.0,-8.0,-17.0,45.0,0.0,0.0,-38.0,-1.0,-1.0,3.0,True,True,True
3777,0.0,0.0,13.0,0.0,-2.0,-6.0,-8028.0,-0.3999999999999986,0.0,10.0,-10542.0,-41395.0,-10542.0,65424.0,0.0,5.0,9.0,-1.0,-2.0,0.0,0.0,0.0,-11491.0,-11825.0,0.0,-3.0,0.0,15.0,12.0,-4.0,-5.0,-2404.0,-2.0,-2.0,-119.0,-80233.0,-6762.0,4233.0,0.0,-162.0,-1.0,5.0,0.0,0.0,0.0,0.0,-43366.0,5805.0,-19286.0,0.0,0.0,0.0,-61.599999999999994,53.0,0.0,0.0,-143404.0,-20169.0,3708.0,5706.0,0.0,-23323.0,921.0,-96.0,273.0,-8.0,4.0,-1.0,-19799.0,-19210.0,20758.0,-4.0,0.0,20.0,0.0,0.0,-46.0,12.0,0.0,-17.0,False,False,False
3778,-1.0,-6.0,0.0,-4.0,0.0,9.0,8800.0,1.0,-7.0,-8.0,16839.0,46587.0,16839.0,-8109.0,0.0,-4.0,4.0,0.0,2.0,-10.0,1.0,4.0,6938.0,-970.0,0.0,3.0,6.0,-15.0,-22.0,1.0,4.0,647.0,4.0,1.0,4.600000000000023,193033.0,17178.0,-18052.0,6.0,4.0,0.0,0.0,0.0,0.0,-11.0,0.0,-55806.0,19372.0,-14612.0,0.0,0.0,0.0,49.60000000000002,15.0,0.0,0.0,162235.0,35436.0,592.0,-31555.0,0.0,-3218.0,4571.0,105.0,887.0,-129.0,4.0,2.0,25008.0,-1112.0,1111.0,6.0,10.0,-25.0,0.0,0.0,44.0,1.0,-3.0,24.0,False,False,False
3779,0.0,0.0,7.0,0.0,1.0,2.0,4043.0,0.40000000000000036,0.0,15.0,15105.0,65145.0,15105.0,27803.0,0.0,-20.0,3.0,5.0,3.0,0.0,0.0,0.0,5710.0,2725.0,0.0,2.0,5.0,-10.0,-1.0,4.0,20.0,-298.0,17.0,0.0,299.79999999999995,-29906.0,-9746.0,10900.0,0.0,-5.0,0.0,0.0,0.0,-1.0,0.0,0.0,20239.0,12663.0,-8801.0,0.0,0.0,0.0,7.0,38.0,0.0,0.0,-9709.0,7765.0,627.0,-2748.0,0.0,5583.0,793.0,-20.0,-93.0,-386.0,-5.0,0.0,-41.0,4847.0,-4848.0,4.0,12.0,-20.0,0.0,0.0,50.0,5.0,2.0,4.0,True,True,True
3780,-3.0,-3.0,-41.0,0.0,-2.0,-11.0,-20417.0,-1.0,-4.0,4.0,4667.0,-50811.0,4667.0,-95559.0,0.0,10.0,4.0,-1.0,2.0,-28.0,-29.0,-5.0,-9834.0,-2500.0,-4.0,0.0,-2.0,0.0,0.0,-3.0,-10.0,-1261.0,2.0,1.0,99.39999999999998,25163.0,3944.0,-3656.0,-4.0,68.0,-1.0,5.0,-4.0,1.0,-95.0,0.0,-15386.0,10431.0,-8041.0,-2.0,0.0,0.0,56.20000000000002,-27.0,0.0,30.0,-21940.0,13082.0,-7843.0,-12274.0,32.0,-9362.0,-11506.0,-83.0,392.0,611.0,-21.0,1.0,-31709.0,-1293.0,-574.0,-1.0,-3.0,5.0,0.0,-1.0,2.0,6.0,2.0,-12.0,False,True,False
3781,0.0,0.0,29.0,0.0,0.0,27.0,12135.0,1.799999999999999,0.0,0.0,8543.0,22655.0,8543.0,-4071.0,0.0,-28.0,-5.0,7.0,-1.0,0.0,0.0,0.0,15195.0,8590.0,0.0,1.0,5.0,-5.0,0.0,7.0,28.0,1308.0,25.0,5.0,-7.2000000000000455,-39753.0,-7901.0,8513.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,153793.0,24783.0,-19135.0,0.0,0.0,0.0,-72.6,58.0,0.0,0.0,141274.0,18179.0,571.0,-11916.0,0.0,10553.0,6644.0,34.0,585.0,-596.0,5.0,1.0,27235.0,1296.0,-1295.0,5.0,11.0,-25.0,0.0,0.0,-7.0,-5.0,3.0,-7.0,True,False,True
3782,0.0,-24.0,8.0,-1.0,2.0,9.0,11669.0,0.8000000000000007,74.0,12.0,-127.0,46893.0,-127.0,77620.0,0.0,-12.0,5.0,1.0,2.0,23.0,9.0,-7.0,5901.0,2700.0,-1.0,3.0,7.0,-15.0,11.0,5.0,12.0,-2467.0,5.0,3.0,9.800000000000068,173467.0,11945.0,-11117.0,0.0,35.0,0.0,0.0,0.0,-1.0,66.0,0.0,-275907.0,-35502.0,45727.0,4.0,0.0,0.0,53.400000000000006,53.0,0.0,0.0,-32524.0,-12788.0,-622.0,23963.0,0.0,5434.0,-1093.0,-43.0,937.0,-229.0,-2.0,1.0,69917.0,10770.0,-10648.0,0.0,5.0,0.0,0.0,0.0,2.0,8.0,-7.0,6.0,True,True,True
3783,-2.0,-1.0,-9.0,0.0,0.0,-3.0,2124.0,0.1999999999999993,-12.0,2.0,5070.0,18094.0,5070.0,-19893.0,0.0,-5.0,-1.0,3.0,-3.0,14.0,2.0,19.0,6721.0,7225.0,0.0,1.0,1.0,-5.0,0.0,2.0,5.0,1243.0,10.0,3.0,144.20000000000005,50076.0,6899.0,-6430.0,2.0,-8.0,1.0,-5.0,2.0,-1.0,-28.0,0.0,45013.0,8629.0,-7037.0,-1.0,0.0,0.0,115.2,57.0,0.0,-17.0,118707.0,15967.0,318.0,-13905.0,11.0,367.0,5283.0,87.0,117.0,-40.0,4.0,1.0,23621.0,441.0,-441.0,5.0,5.0,-25.0,0.0,0.0,29.0,-1.0,5.0,10.0,False,False,False
3784,0.0,0.0,-2.0,0.0,0.0,-2.0,-1844.0,-0.7999999999999998,-2.0,-2.0,243.0,52.0,243.0,286.0,0.0,2.0,0.0,-1.0,0.0,2.0,0.0,0.0,-1942.0,650.0,0.0,0.0,0.0,0.0,5.0,-1.0,-2.0,0.0,-2.0,-2.0,94.4,-5197.0,-721.0,449.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,-5940.0,264.0,892.0,0.0,0.0,0.0,153.2,3.0,0.0,0.0,-17781.0,-700.0,-42.0,1729.0,0.0,1412.0,46.0,-37.0,-152.0,22.0,3.0,0.0,-6642.0,-241.0,385.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,False,False,False
3785,0.0,-1.0,36.0,-2.0,-2.0,-2.0,-4873.0,-1.5999999999999996,2.0,3.0,-15845.0,-117702.0,-15845.0,-70746.0,0.0,-6.0,0.0,4.0,-3.0,16.0,2.0,0.0,-4537.0,-14165.0,3.0,-5.0,-5.0,30.0,2.0,-1.0,6.0,4478.0,5.0,-1.0,-177.39999999999998,-164224.0,-20683.0,14080.0,0.0,-266.0,0.0,0.0,0.0,0.0,9.0,0.0,164142.0,57273.0,-78080.0,-1.0,0.0,0.0,37.400000000000006,56.0,0.0,-104.0,95935.0,33557.0,1940.0,-60965.0,-80.0,-21426.0,201.0,126.0,1126.0,-425.0,1.0,0.0,96017.0,-3033.0,3032.0,-9.0,-13.0,50.0,0.0,1.0,-83.0,0.0,-3.0,-26.0,True,True,True
3786,4.0,14.0,37.0,2.0,1.0,5.0,7956.0,1.0,63.0,4.0,16806.0,49197.0,16806.0,-3071.0,0.0,-25.0,0.0,2.0,4.0,-44.0,-4.0,43.0,11950.0,8885.0,0.0,3.0,7.0,-15.0,14.0,6.0,25.0,621.0,20.0,3.0,185.00000000000006,-154257.0,-10813.0,10748.0,-1.0,49.0,1.0,-5.0,3.0,2.0,24.0,0.0,267089.0,60111.0,-47539.0,0.0,0.0,0.0,-22.799999999999983,27.0,0.0,0.0,122332.0,53085.0,-2278.0,-40575.0,0.0,-2540.0,-2548.0,-26.0,42.0,-643.0,-11.0,-1.0,9498.0,3785.0,-3785.0,8.0,20.0,-40.0,0.0,0.0,22.0,1.0,-1.0,0.0,True,True,True
3787,1.0,31.0,-15.0,3.0,-2.0,-12.0,-13377.0,-1.0,22.0,9.0,-16491.0,-72283.0,-16491.0,78515.0,0.0,15.0,5.0,-3.0,0.0,38.0,-1.0,6.0,-15543.0,-12535.0,1.0,-2.0,-7.0,10.0,0.0,1.0,-15.0,-62.0,-9.0,-2.0,-257.99999999999994,-241688.0,-47679.0,45267.0,2.0,-52.0,0.0,0.0,0.0,0.0,22.0,0.0,-10030.0,1279.0,-4345.0,2.0,0.0,0.0,-5.199999999999989,3.0,0.0,0.0,-231616.0,-35246.0,4105.0,28089.0,0.0,-27565.0,1173.0,-66.0,2883.0,463.0,6.0,-1.0,20100.0,11152.0,-12830.0,-7.0,-20.0,45.0,0.0,-1.0,-10.0,5.0,-4.0,9.0,False,False,False
3788,-2.0,6.0,10.0,1.0,0.0,13.0,14305.0,2.5999999999999996,6.0,-4.0,25520.0,67563.0,25520.0,-40.0,0.0,-22.0,-2.0,2.0,3.0,-13.0,-14.0,0.0,18923.0,20510.0,0.0,3.0,3.0,-15.0,13.0,5.0,22.0,185.0,21.0,3.0,60.39999999999998,152559.0,18650.0,-14855.0,0.0,78.0,1.0,-5.0,3.0,0.0,-6.0,0.0,80960.0,9703.0,9813.0,1.0,0.0,0.0,-117.19999999999999,-8.0,0.0,0.0,262507.0,29667.0,-630.0,-6353.0,0.0,11403.0,287.0,152.0,8.0,-439.0,0.0,0.0,28988.0,1308.0,-1309.0,11.0,15.0,-55.0,0.0,3.0,44.0,-5.0,12.0,-5.0,False,True,True
3789,0.0,0.0,-12.0,0.0,0.0,-9.0,-9625.0,-1.4000000000000004,0.0,-4.0,-15765.0,-52329.0,-15765.0,-22445.0,0.0,23.0,-2.0,-3.0,-3.0,0.0,0.0,0.0,-13035.0,-10840.0,0.0,-2.0,-3.0,10.0,-13.0,-7.0,-23.0,-116.0,-16.0,-3.0,-226.2,-877.0,-1769.0,1995.0,0.0,-32.0,0.0,0.0,0.0,0.0,0.0,0.0,-89467.0,-16081.0,2674.0,0.0,0.0,0.0,50.80000000000001,12.0,0.0,0.0,-115208.0,-15971.0,-1412.0,2789.0,0.0,-8682.0,3242.0,-97.0,428.0,408.0,14.0,0.0,-24863.0,1879.0,-1879.0,-7.0,-10.0,35.0,0.0,0.0,-2.0,-2.0,3.0,-14.0,True,False,False
3790,-3.0,2.0,32.0,0.0,1.0,9.0,9496.0,1.1999999999999993,35.0,18.0,8315.0,46507.0,8315.0,-48903.0,0.0,-12.0,2.0,6.0,2.0,-15.0,2.0,-16.0,9581.0,4010.0,-1.0,1.0,3.0,-5.0,23.0,6.0,14.0,32.0,2.0,2.0,91.0,57600.0,31530.0,-28966.0,1.0,23.0,1.0,-5.0,2.0,0.0,19.0,0.0,74306.0,-10500.0,22065.0,0.0,0.0,0.0,-71.80000000000001,-14.0,0.0,10.0,99587.0,21831.0,0.0,-4703.0,6.0,11716.0,-261.0,21.0,-1941.0,-184.0,-4.0,0.0,-32318.0,800.0,2201.0,5.0,9.0,-25.0,0.0,1.0,50.0,2.0,0.0,4.0,False,True,True
3791,0.0,-8.0,-56.0,8.0,0.0,-26.0,-14978.0,-2.1999999999999993,0.0,-2.0,-11658.0,-33675.0,-11658.0,-11197.0,0.0,27.0,-3.0,-4.0,-3.0,12.0,0.0,-28.0,-14478.0,-9025.0,3.0,0.0,0.0,0.0,-2.0,-4.0,-27.0,-1056.0,-24.0,-2.0,-196.60000000000002,-6037.0,2219.0,-4703.0,0.0,-51.0,0.0,0.0,0.0,0.0,-29.0,0.0,-27048.0,-5725.0,-582.0,1.0,0.0,0.0,-168.2,-4.0,0.0,0.0,-114785.0,-4888.0,-5196.0,-3900.0,0.0,-37344.0,-4220.0,-24.0,-90.0,646.0,-5.0,-1.0,-81701.0,-1384.0,1385.0,-4.0,-10.0,20.0,0.0,0.0,-24.0,-5.0,1.0,-10.0,True,False,False
3792,-3.0,-8.0,4.0,-1.0,1.0,-3.0,5975.0,0.7999999999999989,-19.0,-5.0,16959.0,94800.0,16959.0,15523.0,0.0,-16.0,0.0,2.0,4.0,-10.0,0.0,-5.0,9957.0,6115.0,1.0,3.0,6.0,-15.0,-12.0,2.0,18.0,116.0,11.0,1.0,304.40000000000003,-39037.0,-14779.0,16768.0,0.0,110.0,1.0,-5.0,3.0,0.0,-41.0,0.0,170377.0,12066.0,9909.0,-5.0,0.0,0.0,3.8000000000000114,-18.0,0.0,0.0,160005.0,7013.0,0.0,17948.0,0.0,27981.0,-3856.0,-68.0,51.0,-273.0,-4.0,0.0,28660.0,9725.0,-8728.0,8.0,11.0,-50.0,0.0,0.0,23.0,-1.0,4.0,0.0,False,False,False
3793,-7.0,12.0,-6.0,4.0,-1.0,-7.0,-13685.0,-1.5999999999999996,4.0,4.0,-4997.0,-13370.0,-4997.0,-42731.0,0.0,15.0,3.0,-2.0,-2.0,17.0,9.0,18.0,-9426.0,-8250.0,5.0,1.0,4.0,5.0,-23.0,-8.0,-15.0,1146.0,-2.0,0.0,-52.0,29672.0,17362.0,-19629.0,-4.0,-74.0,0.0,0.0,0.0,0.0,-19.0,0.0,-135004.0,-10919.0,7109.0,-2.0,0.0,0.0,-231.0,36.0,0.0,0.0,-108924.0,10599.0,8349.0,-16612.0,0.0,-4714.0,5290.0,-56.0,-3822.0,514.0,5.0,1.0,-3593.0,4154.0,-4089.0,-3.0,1.0,25.0,0.0,1.0,-5.0,2.0,9.0,-33.0,True,True,True
3794,0.0,0.0,22.0,0.0,0.0,-1.0,6471.0,1.0,0.0,5.0,15737.0,13438.0,15737.0,1001.0,0.0,-19.0,2.0,-1.0,-1.0,0.0,0.0,0.0,10836.0,10190.0,0.0,2.0,4.0,-10.0,15.0,8.0,19.0,1244.0,8.0,-1.0,144.2,136498.0,33469.0,-33377.0,0.0,96.0,1.0,-5.0,2.0,0.0,0.0,0.0,64162.0,-5826.0,24714.0,0.0,0.0,0.0,-24.80000000000001,-165.0,0.0,0.0,181362.0,31697.0,-548.0,-12717.0,0.0,3025.0,340.0,-51.0,865.0,-560.0,1.0,-1.0,-19295.0,4057.0,-4058.0,8.0,16.0,-40.0,0.0,0.0,-10.0,3.0,4.0,-18.0,True,False,False
3795,5.0,-8.0,15.0,1.0,1.0,5.0,8564.0,0.6000000000000014,-2.0,25.0,13299.0,81176.0,13299.0,79243.0,0.0,-15.0,3.0,3.0,1.0,-41.0,2.0,-32.0,9679.0,1532.0,1.0,4.0,10.0,-20.0,5.0,6.0,16.0,328.0,11.0,2.0,130.79999999999995,-116973.0,-6497.0,8268.0,4.0,44.0,0.0,0.0,0.0,0.0,6.0,0.0,107173.0,-22043.0,30328.0,-1.0,0.0,0.0,75.4,35.0,0.0,-8.0,-21558.0,-38674.0,0.0,48995.0,40.0,18221.0,-285.0,-37.0,562.0,-437.0,-1.0,0.0,-11758.0,-10129.0,10399.0,6.0,8.0,-30.0,0.0,0.0,16.0,2.0,7.0,-8.0,False,False,True
3796,0.0,0.0,-42.0,0.0,-1.0,-19.0,-15062.0,-1.0,0.0,15.0,-8068.0,1795.0,-8068.0,16734.0,0.0,25.0,4.0,0.0,1.0,0.0,0.0,0.0,-8455.0,-4253.0,0.0,1.0,0.0,-5.0,14.0,-3.0,-25.0,1006.0,-14.0,1.0,-154.0,-349839.0,-55459.0,52845.0,0.0,37.0,-1.0,5.0,-2.0,0.0,0.0,0.0,277221.0,48303.0,-62184.0,0.0,0.0,0.0,30.599999999999994,-74.0,0.0,0.0,-31739.0,-5840.0,1800.0,-9684.0,0.0,-19404.0,-1087.0,47.0,-2808.0,954.0,-2.0,0.0,40878.0,1317.0,-344.0,0.0,-8.0,5.0,0.0,0.0,14.0,6.0,-8.0,-4.0,True,True,True
3797,0.0,-2.0,-12.0,0.0,0.0,-20.0,-7802.0,-1.0,7.0,-3.0,-5837.0,-30022.0,-5837.0,-1176.0,0.0,19.0,-1.0,-1.0,0.0,48.0,-2.0,3.0,-11218.0,-8490.0,2.0,0.0,0.0,0.0,-10.0,-4.0,-19.0,-301.0,-13.0,-2.0,24.0,6007.0,-3115.0,2849.0,0.0,-39.0,0.0,0.0,0.0,0.0,-9.0,0.0,-81608.0,-12742.0,6144.0,-1.0,0.0,0.0,-119.79999999999998,21.0,0.0,12.0,-84868.0,-18061.0,342.0,12140.0,-24.0,5953.0,33.0,-13.0,521.0,432.0,-1.0,0.0,-9267.0,-2202.0,3150.0,-4.0,-6.0,20.0,0.0,-1.0,-16.0,0.0,1.0,-5.0,False,False,False
3798,-1.0,-1.0,4.0,-6.0,0.0,11.0,7641.0,1.6000000000000014,0.0,3.0,5740.0,29685.0,5740.0,-591.0,0.0,-11.0,0.0,0.0,2.0,-39.0,0.0,-2.0,8076.0,3600.0,1.0,0.0,0.0,0.0,10.0,3.0,11.0,52.0,11.0,3.0,-113.60000000000002,-27406.0,-3091.0,2962.0,0.0,40.0,0.0,0.0,0.0,0.0,6.0,0.0,140709.0,11907.0,-9107.0,2.0,0.0,0.0,160.2,11.0,0.0,17.0,116470.0,7727.0,0.0,-5059.0,-4.0,1809.0,-585.0,31.0,483.0,-204.0,-2.0,0.0,3169.0,-1088.0,1086.0,1.0,1.0,-5.0,0.0,0.0,12.0,1.0,-1.0,-1.0,True,True,True
3799,0.0,0.0,-37.0,0.0,-1.0,-1.0,-27054.0,-0.1999999999999993,0.0,5.0,-943.0,-32534.0,-943.0,-41201.0,0.0,28.0,3.0,-4.0,-2.0,0.0,0.0,0.0,-16218.0,9033.0,0.0,-3.0,-5.0,15.0,4.0,-6.0,-28.0,-1405.0,-24.0,-1.0,-212.0,574114.0,49798.0,-52063.0,0.0,-223.0,-1.0,5.0,-4.0,-1.0,0.0,0.0,-718306.0,-106289.0,95109.0,0.0,0.0,0.0,122.6,-30.0,0.0,0.0,-227961.0,-65194.0,1791.0,52165.0,0.0,63089.0,1900.0,-35.0,-3024.0,1381.0,6.0,-1.0,-83768.0,-8705.0,9121.0,-2.0,0.0,15.0,0.0,0.0,-48.0,0.0,-2.0,-12.0,False,False,False
